game_pk,date,venue,home_team,away_team,home_team_id,away_team_id,home_score,away_score,is_final,park_pf_runs,park_pf_hr,park_pf_h,park_elev_ft,park_roof,runs_mult,hr_mult,wind_to_cf_mph,temp_f,home_off_rpg,home_off_k_pct,home_off_bb_pct,home_off_iso,home_off_ops,away_off_rpg,away_off_k_pct,away_off_bb_pct,away_off_iso,away_off_ops,home_sp_id,home_sp_name,home_sp_fip,home_sp_k9,home_sp_bb9,home_sp_era,home_sp_hr9,away_sp_id,away_sp_name,away_sp_fip,away_sp_k9,away_sp_bb9,away_sp_era,away_sp_hr9,home_bp_era,home_bp_fip,away_bp_era,away_bp_fip,home_off_rpg_recent,home_off_ops_recent,away_off_rpg_recent,away_off_ops_recent,home_pit_era_recent,away_pit_era_recent,home_sp_xfip,away_sp_xfip,home_sp_fip_minus,away_sp_fip_minus,home_off_woba,away_off_woba,home_off_babip,away_off_babip,home_off_x_park,away_off_x_park,home_sp_x_off,away_sp_x_off,home_off_minus_oppsp,away_off_minus_oppsp,home_off_xwoba_sc,away_off_xwoba_sc,home_off_barrel_rate,away_off_barrel_rate,home_sp_xera_sc,away_sp_xera_sc,ump_k_mult,home_lineup_ops,away_lineup_ops,home_lineup_woba,away_lineup_woba,home_lineup_k_pct,away_lineup_k_pct,home_lineup_bb_pct,away_lineup_bb_pct,home_lineup_xwoba_vs_hand,away_lineup_xwoba_vs_hand,home_lineup_woba_recent,away_lineup_woba_recent,home_lineup_ops_recent,away_lineup_ops_recent,home_lineup_ids,away_lineup_ids,park_is_dome,park_is_retractable,home_sp_days_rest,away_sp_days_rest,is_day_game,home_def_oaa,away_def_oaa,home_sprint_speed,away_sprint_speed,home_bp_ip_72h,away_bp_ip_72h,home_bp_top_rest,away_bp_top_rest,home_catcher_framing,away_catcher_framing,home_catcher_id,away_catcher_id,home_sp_fip_recent,away_sp_fip_recent,home_sp_ppi,away_sp_ppi,home_bp_era_recent,away_bp_era_recent,home_off_sb_pg,away_off_sb_pg,home_off_sf_pg,away_off_sf_pg,home_off_gidp_pg,away_off_gidp_pg,home_off_sb_net_pg,away_off_sb_net_pg
824119,2026-05-05,Kauffman Stadium,Kansas City Royals,Cleveland Guardians,118,114,5,3,True,0.98,0.93,1.01,750,open,0.8565405357049072,0.6944788942396395,-10.110759989510939,54.4,4.308333333333334,0.22436018658598084,0.09101424609178013,0.14834337349397592,0.7124166666666667,4.270491803278688,0.21217942458161934,0.09635725010070431,0.14942532724420815,0.7093770491803278,663568,Stephen Kolek,4.1,8.7,3.2,4.5,1.2,668909,Gavin Williams,3.8440654368256175,10.821588089330024,3.7773407587887227,3.1072398190045245,1.2357117995127045,4.999959409465712,4.786055411877951,4.25146835922698,3.946864342553998,4.934210526315789,0.7412105263157895,4.355263157894737,0.7135,3.924623937213865,4.247194344193405,4.1,3.8440654368256175,100.0,100.0,0.3056410741301059,0.30636725949977417,0.2915,0.2808360655737705,0.6981683333333334,0.6951895081967213,2.908445901639344,2.7385762849518507,1.201093514328809,-0.22950819672131217,0.3111000427533133,0.31008262861169833,8.081722958529287,6.953946441155742,3.984385026737968,3.8275103734439835,0.9956,0.7154602321527372,0.7175567265896484,0.3079700160576954,0.31147376970097407,0.22671249355965117,0.20980247841148236,0.08712939178664357,0.09680440606848191,0.2999177745026877,0.3076972898491801,0.3210270565645307,0.3144797330425983,0.7447039897629568,0.7195071209599264,672580|677951|686469|521692|695600|695506|686555|686681|664728,680757|800050|608070|700932|656555|682177|683953|682657|666310,0,0,5.0,6.0,0,0.0,0.0,27.45625,26.704545454545453,8.0,10.666666666666666,3.0,4.0,-0.0035949083814808946,-0.003611921521908993,695600,666310,4.1,3.803635526921307,15.5,15.291085972850679,2.9008264462809916,2.4732824427480917,0.7200000000000001,0.7058823529411764,0.37,0.20588235294117646,0.605,0.6911764705882353,0.41,0.46078431372549017
824200,2026-05-05,Daikin Park,Houston Astros,Los Angeles Dodgers,117,119,2,1,True,1.01,1.05,1.01,50,retractable,1.0938738469274087,1.258634761848546,8.197813226939644,80.2,4.811475409836065,0.21099876845859816,0.0929741143939306,0.16102687254396064,0.7412459016393442,4.925,0.21403824833702884,0.09534522049765953,0.1613617200674536,0.7450833333333333,663567,Peter Lambert,2.900224887556222,10.698067632850242,3.7170164917541233,3.943403298350824,0.5172413793103448,660271,Shohei Ohtani,2.4335305719921103,10.032089552238807,2.8479289940828405,1.7538461538461538,0.3550295857988165,5.595595422013431,5.01065516915219,3.69656652360515,3.1805150214592275,4.5394736842105265,0.7350526315789474,4.4743589743589745,0.7070769230769229,5.147647880763856,3.0235248860744512,2.900224887556222,2.4335305719921103,100.0,100.0,0.323216704813468,0.32751816949987683,0.3044426229508197,0.3084166666666667,0.7486583606557377,0.7525341666666666,2.1609092266366816,1.803844563003201,3.0576292559899114,0.9815967016491758,0.31633617810760667,0.33635691134413737,8.078589981447125,8.939142040038131,3.6232797427652734,3.173061224489796,0.9834,0.7827277629279265,0.7534721956134076,0.3334197356376178,0.3256518871390782,0.20563835592546983,0.21929636815546755,0.09629809814495949,0.08965990031207924,0.3302724095354934,0.3226388276612693,0.3189032578483742,0.3130325919979887,0.7366590695560287,0.7172766552735985,514888|670541|670623|572233|701358|805904|543877|669397|669699,687221|518692|669257|663656|606192|571970|681624|690976|500743,0,1,6.0,8.0,0,0.0,0.0,27.185714285714283,26.959999999999997,16.0,6.0,3.0,4.0,0.0007989321952856866,-0.0019747446338063326,543877,669257,3.466760168302945,2.6416666666666666,16.962241379310345,15.690118343195266,5.74468085106383,3.375,0.47058823529411764,0.5399999999999999,0.303921568627451,0.31,0.7892156862745099,0.845,0.2647058823529412,0.37
824040,2026-05-05,Angel Stadium,Los Angeles Angels,Chicago White Sox,108,145,4,3,True,0.97,0.97,0.99,150,open,1.038068671456786,1.1427584895918588,12.153575316719294,63.6,4.4344262295081975,0.24570676052345636,0.09521306751074787,0.1501224406502959,0.7093770491803278,4.375,0.2363232737208147,0.09583643815201193,0.153095340811044,0.7124166666666667,691951,Sam Aldegheri,4.955172413793102,9.430434782608696,3.503448275862069,4.624137931034483,1.779310344827586,607200,Erick Fedde,4.551521739130434,6.217852348993288,3.0324999999999998,3.5823913043478264,1.3092391304347826,5.453846153846154,4.612820512820513,5.328115015974441,4.80742292850919,4.092105263157895,0.703921052631579,4.75,0.7323157894736843,5.5347135955831614,3.116608275731465,4.955172413793102,4.551521739130434,99.99999999999999,100.0,0.3035538810412434,0.3042809239940387,0.2926393442622951,0.28683333333333333,0.6880957377049179,0.6910441666666667,3.530147413793103,3.2287450605844614,0.8520349251603712,-0.24913793103448256,0.30363317010857993,0.31503532328031403,8.474324036619118,8.741251807477793,4.832093023255814,4.547438825448613,1.0016,0.7239308391524462,0.7081096585501355,0.3104588920139972,0.303920079904987,0.24061480919200942,0.22926308494735545,0.09679700213077674,0.09232141306243656,0.29418349154772133,0.30874872947240695,0.3060446732065739,0.31792898758695465,0.7058727973483678,0.7348433091605482,687263|545361|694384|624585|666176|660162|687093|665861|666139,805367|678246|695657|545341|700337|643217|656537|682668|803011,0,0,20.0,7.0,0,0.0,0.0,27.066666666666666,27.321052631578947,7.666666666666667,5.0,5.0,4.0,0.0030802116038982346,-0.0032684609171688165,665861,700337,4.955172413793102,4.5473684210526315,16.093103448275862,15.572826086956521,7.02,3.891891891891892,0.607843137254902,0.68,0.28431372549019607,0.29,0.8088235294117647,0.645,0.40196078431372545,0.39
825092,2026-05-05,Chase Field,Arizona Diamondbacks,Pittsburgh Pirates,109,134,9,0,True,1.04,1.07,1.02,1059,retractable,1.0651571021817878,1.1617834926469048,3.059334339076563,76.1,4.525862068965518,0.22242767447820266,0.07751324069591958,0.15853706193140965,0.7268275862068965,4.875,0.23127703677000722,0.0955584595049267,0.14459876543209876,0.7159166666666668,593958,Eduardo Rodriguez,4.629237601776462,6.311741152157065,4.095167600719044,3.4112826477741356,1.1274188431849426,696149,Bubba Chandler,5.145977011494253,8.412485136741973,5.371647509578544,4.836206896551724,1.454022988505747,4.714413875598085,4.084117490696438,3.8553618876710027,3.712115187111441,4.541666666666667,0.7331388888888889,4.723684210526316,0.7128157894736843,6.993846687177709,4.606295717925536,4.629237601776462,5.145977011494253,100.0,100.0,0.30767298328540105,0.3128319514539774,0.295,0.3060833333333333,0.7559006896551723,0.7445533333333334,3.3141483530717992,3.7402380499405465,-0.3103448275862064,1.4637173522258644,0.31295443279313634,0.31712151850438763,7.2846139180171585,8.308546356352535,4.662432432432433,4.130516717325229,1.0125,0.7370415124224645,0.73563283492435,0.31784303026670446,0.31766978710508836,0.21474676071636414,0.23945827323356952,0.08305807774626982,0.09131385523590557,0.3159147642012916,0.3104304755050812,0.32276322098022187,0.3169712404866357,0.7444513666654402,0.7302757935053549,672695|606466|682998|680728|545121|666971|571448|672515|677950,665833|693304|668804|656811|542303|804606|663968|663698|669707,0,1,7.0,7.0,0,0.0,0.0,27.05217391304348,27.773684210526312,3.6666666666666665,1.3333333333333333,4.0,7.0,-0.006141295662370369,-0.015982081786074482,672515,663698,5.169321009598294,5.731578947368421,16.537305699481863,16.958888888888886,5.076923076923077,3.6486486486486487,0.5208333333333334,0.78,0.21875,0.25,0.7135416666666667,0.925,0.32291666666666663,0.61
823142,2026-05-05,T-Mobile Park,Seattle Mariners,Atlanta Braves,136,144,2,3,True,0.94,0.91,0.96,10,retractable,1.0248518318377058,1.0388520232822134,-1.1742645786247998,75.5,4.270491803278688,0.23347114898533977,0.09679894561998989,0.14898076152858147,0.7070163934426229,5.270491803278689,0.2081230097888902,0.08451173487439556,0.17515064600163144,0.7601311475409835,669923,George Kirby,3.614230019493178,6.947668393782384,2.4192982456140353,3.3289473684210527,0.8877192982456141,693821,Bryce Elder,3.1990990990990995,7.628342245989304,2.828828828828829,2.472972972972973,0.5945945945945946,3.109429538771848,3.210496984302657,3.6354357617975177,3.2368695333368254,4.486842105263158,0.7309473684210527,5.115384615384615,0.7544615384615384,4.60510078157137,4.2032727272727275,3.614230019493178,3.1990990990990995,100.0,100.0,0.30402867047013793,0.3290450524826041,0.28614754098360656,0.30385245901639346,0.6645954098360655,0.7145232786885245,2.7472888121944203,2.2618155073105894,1.797518830305715,1.941544434857636,0.3194441021924262,0.32127952522255193,7.692118137343723,9.103659742828881,3.9335930735930735,4.113371104815864,0.9817,0.7055028945385441,0.776563702257874,0.30562400075502766,0.33172636915662895,0.2314095146365214,0.21121297344728523,0.09401834801850166,0.08382746320831179,0.2932563003428884,0.3306665202597977,0.31644893877316427,0.3266887123734266,0.7303179337466243,0.76091398962272,641487|663728|677594|647304|668227|670042|702284|641598|660844,686948|645277|621566|671739|643289|663586|642086|573262|622761,0,1,7.0,6.0,0,0.0,0.0,26.885714285714286,26.950000000000003,6.0,8.666666666666666,7.0,3.0,0.019104117953349632,-0.000578414253499617,641598,686948,3.3929292929292925,3.6388795445723896,14.539736842105263,14.430810810810812,2.6999999999999997,4.615384615384615,0.6862745098039216,0.5490196078431372,0.28431372549019607,0.3431372549019608,0.553921568627451,0.6323529411764706,0.38235294117647056,0.2647058823529412
823227,2026-05-05,Oracle Park,San Francisco Giants,San Diego Padres,137,135,5,10,True,0.97,0.84,0.99,12,open,1.0129245582500002,1.0909347078677252,12.1,60.3,3.6916666666666664,0.21927742616033757,0.06864451476793249,0.1301328502415459,0.6955,4.398305084745763,0.22451901053595968,0.08686440677966102,0.1483050847457627,0.7067457627118644,657277,Logan Webb,3.453705118411001,7.841244961934617,3.0958747135217726,4.33842627960275,0.7368220015278839,621111,Walker Buehler,3.4326829268292682,8.646976744186047,3.9785365853658536,5.12560975609756,0.6160975609756099,3.176591305537504,3.894136425305834,3.9882014538568935,3.2356291220694193,3.855263157894737,0.7005,4.418918918918919,0.717081081081081,3.4211395540875307,5.852652259332023,3.453705118411001,3.4326829268292682,100.0,100.0,0.2923496835443038,0.30028630325240496,0.2961666666666667,0.28347457627118644,0.674635,0.6855433898305084,2.440891458093253,2.3874309756097563,-1.433943089430894,0.059878805143013025,0.3084708737864078,0.31628855627131486,8.052427184466021,8.215820386510043,3.8324709302325584,4.315224111282843,0.9722,0.7024014959250101,0.7098522627241542,0.30360774864829115,0.30824892203405696,0.23336926138627395,0.2216152605388038,0.07467783124484917,0.08687762853330626,0.315095708894343,0.30484682067648583,0.3032448979422674,0.31254829391410927,0.6959425684676276,0.718129788225372,808982|669477|646240|671218|805811|656305|642715|687551|683679,701538|592518|609280|657757|665487|593428|592206|669134|823550,0,0,6.0,8.0,0,0.0,0.0,27.589473684210528,27.414285714285718,5.666666666666667,6.333333333333333,3.0,3.0,-0.0067660405803827645,-0.009881506840640184,683679,669134,3.6849056603773587,4.0180819180819185,15.263025210084033,17.59926829268293,2.076923076923077,6.214285714285714,0.38,0.836734693877551,0.26999999999999996,0.29591836734693877,0.8049999999999999,0.6377551020408163,0.19,0.6224489795918366
822985,2026-05-06,Tropicana Field,Tampa Bay Rays,Toronto Blue Jays,139,141,3,0,True,0.93,0.92,0.97,15,dome,1.0,1.0,0.0,72.0,4.483050847457627,0.20480825862181795,0.08630161638636215,0.13559322033898305,0.7073220338983051,4.2749999999999995,0.1981546712363544,0.07984418634171109,0.14070404721753796,0.7118333333333333,663556,Shane McClanahan,3.197197015527324,9.243027383367139,3.790481952006453,3.511796733212341,0.5704779189352692,571578,Patrick Corbin,3.973044096728307,7.477130977130977,2.7665362731152205,3.928698435277383,1.129267425320057,4.598653404092289,4.358691148508671,4.2020524752991015,3.2456701800691103,4.25,0.7087105263157896,4.448717948717948,0.7167692307692307,2.5864650616559013,3.895239765056544,3.197197015527324,3.973044096728307,100.0,100.0,0.3046960931876186,0.30480166285859356,0.29557627118644064,0.29033333333333333,0.6578094915254238,0.6620050000000001,2.2758714088862,2.81022163126552,0.5543524121802443,0.7632032667876585,0.3075220435193945,0.2964453586497891,5.9518637653737,6.395021097046413,4.134150268336315,5.11764705882353,0.9755,0.7358847750011909,0.7252101616891565,0.3167920598476976,0.314964771614234,0.20136867574373682,0.20561068018293066,0.08615559891008619,0.08604792566687586,0.31118709360838465,0.29609210799815666,0.3154005053219956,0.31723116340428387,0.7258468733580242,0.7294337907984978,650490|668723|691406|666018|676356|810938|802415|663743|670764,543807|672960|665489|672820|676391|676914|664702|682818|623168,1,0,5.0,5.0,1,0.0,0.0,27.58235294117647,26.980952380952377,11.0,9.666666666666666,2.0,1.0,0.00157033700974663,-0.0016672227857077303,663743,623168,2.9121878121878124,3.77027027027027,16.24298245614035,15.761710526315788,2.6808510638297873,2.9612903225806453,0.9183673469387755,0.42000000000000004,0.25510204081632654,0.26999999999999996,0.6377551020408163,0.7650000000000001,0.5204081632653061,0.26999999999999996
823063,2026-05-06,Busch Stadium,St. Louis Cardinals,Milwaukee Brewers,138,158,2,6,True,0.96,0.93,0.97,462,open,0.8307567355619548,0.639749322733896,-10.400704331592486,49.0,4.741666666666667,0.2195500984736583,0.09013109305760708,0.15625,0.7223333333333333,4.872881355932203,0.21206861343679803,0.10501327343271391,0.13073203701778102,0.6957966101694915,669467,Andre Pallante,4.34988682661838,7.588861076345432,3.8028519692168405,3.9377546401086465,1.1625169760072431,687075,Brandon Sproat,5.650757575757575,8.467788461538461,4.4981060606060606,6.068181818181818,2.0102272727272728,4.8832725877613665,4.171360061384999,3.6302937466210126,3.3040407681063657,4.653846153846153,0.7329230769230768,4.776315789473684,0.7025526315789474,4.03521184810683,3.4202598821555394,4.34988682661838,5.650757575757575,100.0,100.0,0.3074864598719842,0.30720211353890137,0.288,0.295,0.69344,0.6679647457627118,3.026636508581995,4.081730555555555,-1.3265151515151512,0.9351267158235568,0.32144532681734883,0.3206879872076753,7.635145591529221,7.955286827903259,3.9183744557329465,4.677127659574468,1.0034,0.7423039847881286,0.7277557131924883,0.3160202166759433,0.3169167757095988,0.2193184251184234,0.2001504301632172,0.09216341363851775,0.101494483294296,0.30282157232277596,0.323792751982579,0.3199872712954204,0.3170659340609707,0.7453483625022114,0.7264766620261939,802139|671056|676475|691023|669357|691026|701675|686780|687363,686217|694192|668930|661388|641343|683734|672012|666152|687401,0,0,7.0,7.0,1,0.0,0.0,27.11666666666666,27.942105263157895,6.666666666666667,6.666666666666667,3.0,5.0,-0.004334814836617204,0.006834587370372797,686780,661388,3.914736203759854,5.187533156498674,16.74787234042553,16.566363636363636,4.068493150684931,2.4923076923076923,0.7000000000000001,0.9591836734693877,0.39,0.19387755102040816,0.7250000000000001,0.576530612244898,0.49,0.6224489795918366
824198,2026-05-06,Daikin Park,Houston Astros,Los Angeles Dodgers,117,119,2,12,True,1.01,1.05,1.01,50,retractable,1.0662049351429688,1.210739149255825,7.86993811492479,78.1,4.811475409836065,0.21099876845859816,0.0929741143939306,0.16102687254396064,0.7412459016393442,4.925,0.21403824833702884,0.09534522049765953,0.1613617200674536,0.7450833333333333,621121,Lance McCullers Jr.,4.2314382048599,9.399798734905119,4.423148471108011,5.8221137077084055,1.162888036274852,607192,Tyler Glasnow,3.300142196942766,10.72836694860117,3.070742979025951,3.060255954496978,1.0003554923569145,5.595595422013431,5.01065516915219,3.69656652360515,3.1805150214592275,4.5394736842105265,0.7350526315789474,4.4743589743589745,0.7070769230769229,5.147647880763856,3.0235248860744512,4.2314382048599,3.300142196942766,100.0,100.0,0.323216704813468,0.32751816949987683,0.3044426229508197,0.3084166666666667,0.7486583606557377,0.7525341666666666,3.152774082471031,2.446216878310887,1.7512194553390872,-0.8971137077084057,0.31633617810760667,0.33635691134413737,8.078589981447125,8.939142040038131,4.403478260869565,3.415302013422819,1.0031,0.7911100390682947,0.757800918227843,0.3351201897557364,0.3264829720823775,0.21310187490680754,0.22241371481367758,0.09622722469399214,0.09520000193685209,0.33496045255919843,0.33187656291150835,0.32916600439860494,0.31252012147033903,0.7632862599854594,0.7144344212576396,694728|670541|670623|572233|701358|805904|701305|669699|663967,660271|518692|606192|663656|571970|681624|687221|808975|690976,0,1,6.0,7.0,1,0.0,0.0,27.185714285714283,26.959999999999997,18.0,7.0,3.0,3.0,0.0,0.0006399512542068622,0,687221,4.760731021555763,4.003424488790342,16.670109289617486,15.128865979381443,5.74468085106383,3.375,0.47058823529411764,0.5399999999999999,0.303921568627451,0.31,0.7892156862745099,0.845,0.2647058823529412,0.37
823226,2026-05-06,Oracle Park,San Francisco Giants,San Diego Padres,137,135,1,5,True,0.97,0.84,0.99,12,open,0.9668787381370224,0.9752080021969228,5.9887401229922235,59.8,3.6916666666666664,0.21927742616033757,0.06864451476793249,0.1301328502415459,0.6955,4.398305084745763,0.22451901053595968,0.08686440677966102,0.1483050847457627,0.7067457627118644,605288,Adrian Houser,5.215470022205773,5.12251356238698,3.02738712065137,6.441894892672096,1.6299037749814953,699134,Bradgley Rodriguez,3.218119658119658,6.886097560975609,2.913675213675214,2.850769230769231,0.5128205128205129,3.176591305537504,3.894136425305834,3.9882014538568935,3.2356291220694193,3.855263157894737,0.7005,4.418918918918919,0.717081081081081,3.4211395540875307,5.852652259332023,5.215470022205773,3.218119658119658,100.0,100.0,0.2923496835443038,0.30028630325240496,0.2961666666666667,0.28347457627118644,0.674635,0.6855433898305084,3.6860113387446836,2.238202222222222,0.8408974358974355,-2.043589807926333,0.3084708737864078,0.31628855627131486,8.052427184466021,8.215820386510043,4.850034843205575,3.04327868852459,1.0221,0.6930535960992403,0.6995395169888607,0.3001781286985169,0.302956325654278,0.23403397657102384,0.23163960672551215,0.07537837167931714,0.08569310523948019,0.3104457788407786,0.299448122906373,0.3031555682730077,0.3069302617416695,0.6950684363902162,0.7051266214998787,671218|808982|669477|656305|646240|642715|805811|683679|672275,701538|592518|609280|657757|665487|657656|592206|666023|823550,0,0,6.0,2.0,1,0.0,0.0,27.589473684210528,27.414285714285718,10.666666666666666,10.0,3.0,3.0,0.009359667323988522,0.008341370758194926,672275,666023,6.329933110367893,4.201809954751131,16.129792746113992,15.557264957264955,2.076923076923077,6.214285714285714,0.38,0.836734693877551,0.26999999999999996,0.29591836734693877,0.8049999999999999,0.6377551020408163,0.19,0.6224489795918366
824036,2026-05-06,Angel Stadium,Los Angeles Angels,Chicago White Sox,108,145,8,2,True,0.97,0.97,0.99,150,open,1.058851084645387,1.1822149439875107,10.074421074070404,70.3,4.4344262295081975,0.24570676052345636,0.09521306751074787,0.1501224406502959,0.7093770491803278,4.375,0.2363232737208147,0.09583643815201193,0.153095340811044,0.7124166666666667,700712,Walbert Ureña,4.162490112324,9.260855405992183,5.627115962664136,4.106312292358804,0.8025628856193641,702273,Noah Schultz,3.7359953703703708,8.476875,4.372685185185185,3.2604166666666665,0.7100694444444444,5.453846153846154,4.612820512820513,5.328115015974441,4.80742292850919,4.092105263157895,0.703921052631579,4.75,0.7323157894736843,5.5347135955831614,3.116608275731465,4.162490112324,3.7359953703703708,100.0,100.0,0.3035538810412434,0.3042809239940387,0.2926393442622951,0.28683333333333333,0.6880957377049179,0.6910441666666667,2.965427330854823,2.6502293715847,1.174009562841531,0.2686877076411962,0.30363317010857993,0.31503532328031403,8.474324036619118,8.741251807477793,3.5973378839590446,5.249183673469387,0.9786,0.7382095297098952,0.7505535402269142,0.3158995190053469,0.3203837127909338,0.23540397623785184,0.23859143602113575,0.09525225736446215,0.10070051876106235,0.31777067019441485,0.3246068008801721,0.3089683427667389,0.327515557164569,0.7136118313257805,0.7616918661494829,687263|545361|687093|624585|666176|672724|694384|518595|669326,803011|808959|678246|695657|805367|643217|672284|671976|691011,0,0,5.0,5.0,1,0.0,0.0,27.066666666666666,27.321052631578947,12.666666666666666,8.333333333333334,5.0,4.0,0.0036660190088312317,0.006060418075896377,518595,691011,4.835042735042736,3.655841924398625,17.36782945736434,15.657407407407408,7.02,3.891891891891892,0.607843137254902,0.68,0.28431372549019607,0.29,0.8088235294117647,0.645,0.40196078431372545,0.39
823141,2026-05-06,T-Mobile Park,Seattle Mariners,Atlanta Braves,136,144,3,1,True,0.94,0.91,0.96,10,retractable,1.0080915407869786,1.0425214146358612,4.244465628997741,67.5,4.270491803278688,0.23347114898533977,0.09679894561998989,0.14898076152858147,0.7070163934426229,5.270491803278689,0.2081230097888902,0.08451173487439556,0.17515064600163144,0.7601311475409835,693433,Bryan Woo,4.0437669376693774,6.559291200646814,1.7529358626919604,4.584349593495935,1.2899728997289972,527048,Martín Pérez,4.1650689905591864,6.350023158869847,3.1837327523602035,2.9261437908496735,1.029193899782135,3.109429538771848,3.210496984302657,3.6354357617975177,3.2368695333368254,4.486842105263158,0.7309473684210527,5.115384615384615,0.7544615384615384,4.60510078157137,4.2032727272727275,4.0437669376693774,4.1650689905591864,100.0,100.0,0.30402867047013793,0.3290450524826041,0.28614754098360656,0.30385245901639346,0.6645954098360655,0.7145232786885245,3.0737932027189125,2.944772056144862,1.3443480124290144,0.6861422097827541,0.3194441021924262,0.32127952522255193,7.692118137343723,9.103659742828881,3.730246020260492,4.2667241379310346,1.0377,0.7018725420101589,0.7770839298370135,0.3042635153866453,0.3317894691198475,0.22604234549428995,0.2106881414036342,0.09475723447688987,0.08519715840046015,0.294687516475318,0.33124203408885206,0.31895002899363134,0.3287031308723396,0.7377359640287723,0.766388896685493,641487|663728|677594|647304|668227|702284|656582|640902|660844,686948|645277|621566|671739|643289|663586|573262|669221|805347,0,1,5.0,8.0,1,0.0,0.0,26.885714285714286,26.950000000000003,8.0,11.666666666666666,2.0,2.0,-0.00029100358266750834,-0.000578414253499617,640902,686948,7.336559139784946,4.696385542168674,14.216574074074074,15.645185185185186,2.6999999999999997,4.615384615384615,0.6862745098039216,0.5490196078431372,0.28431372549019607,0.3431372549019608,0.553921568627451,0.6323529411764706,0.38235294117647056,0.2647058823529412
824282,2026-05-06,Comerica Park,Detroit Tigers,Boston Red Sox,116,111,0,4,True,0.95,0.92,0.97,600,open,0.9930587529514596,1.016295478646625,6.766234131996036,58.6,4.5,0.22190990860293053,0.09359132453213406,0.15170097374584002,0.72,4.125,0.22225113550340653,0.08708207166288165,0.13101063829787232,0.6937500000000001,656427,Jack Flaherty,5.296425347535656,9.812665782493369,6.56526448817476,5.530962267557321,1.4596497562736956,543243,Sonny Gray,4.244441202217683,5.562356979405035,2.3737963233148527,4.370002918004085,1.182667055733878,4.044896834729977,3.9424190590537904,3.6154973778750463,4.139311227649998,4.628205128205128,0.7307692307692306,4.269230769230768,0.7106666666666666,4.714327648867767,3.9039743517315406,5.296425347535656,4.244441202217683,100.0,100.0,0.3121840998114028,0.29760818824123136,0.29736065573770487,0.295,0.6839999999999999,0.6590625000000001,3.674395084852862,3.0559976655967316,0.1299970819959153,-1.405962267557321,0.32098352106800165,0.3125640744797371,8.648915310805172,7.716447608616282,4.351558441558442,3.751818181818182,1.0,0.7507046053361964,0.7021045486012805,0.3234215442798552,0.30190640132334945,0.2261669515989981,0.2253691006598127,0.09473962946368963,0.08340396567044708,0.32538879147354,0.2875572737264729,0.3224666344235258,0.3117659336368168,0.7449248092596309,0.7172675736516289,805808|663837|690993|682985|693307|681481|656716|679529|690291,680776|575929|677800|596115|807799|678882|691785|665966|702332,0,0,5.0,16.0,0,0.0,0.0,27.382352941176475,27.731818181818177,22.333333333333332,16.0,8.0,4.0,0.004308256257243324,0.005096516012652487,693307,665966,7.187378640776698,3.8520491803278687,19.15418848167539,16.47006711409396,4.806282722513089,3.5660377358490565,0.4509803921568627,0.66,0.2647058823529412,0.19,0.6519607843137255,0.825,0.28431372549019607,0.43
823470,2026-05-06,Citizens Bank Park,Philadelphia Phillies,Athletics,143,133,6,3,True,1.04,1.13,1.01,20,open,1.0224040404096688,1.1184996208369522,9.678833994094857,66.7,4.075,0.21881313131313132,0.0831439393939394,0.14724099099099097,0.7024999999999999,4.432203389830509,0.22403369160810252,0.09179929723026045,0.15141461919152105,0.7228813559322034,554430,Zack Wheeler,3.0912023460410554,10.74216300940439,3.611925708699902,3.5542521994134892,0.6451612903225806,605488,Jeffrey Springs,4.204774535809018,8.194538568865857,2.8909151193633953,4.08745026525199,1.3493037135278516,4.137470901230462,3.187753574991686,4.054463554463555,4.134652834652835,4.346153846153846,0.7106666666666666,4.608108108108108,0.7456216216216216,4.2863796427892495,4.059633522931817,3.0912023460410554,4.204774535809018,100.0,100.0,0.29550252525252524,0.3138008991318727,0.2763333333333333,0.30018644067796607,0.7305999999999999,0.7517966101694915,2.234572543366966,2.953854111405835,-0.012450265251989556,0.8779511904170194,0.3175021497671085,0.3110292169848071,7.390146900752419,8.233365796649787,3.1020998278829603,4.771144674085851,0.9891,0.7230340035055294,0.7314220770743167,0.3108959958794443,0.3182245260052932,0.22168613770239232,0.2149638568744053,0.08886413398128568,0.09545538063263803,0.3062708564188495,0.3272050772200604,0.31461031800891276,0.3270635193478075,0.7235378701576147,0.7540517835823167,607208|656941|547180|666969|624641|592663|669016|664761|694025,701762|805779|691016|667670|666126|643446|641680|671732|680869,0,0,5.0,6.0,0,0.0,0.0,27.83888888888889,27.219047619047625,6.666666666666667,6.0,8.0,4.0,0.004176892846503264,0.000282490757635603,592663,641680,3.0912023460410554,4.607246376811593,15.814408602150536,15.750673076923078,3.6580645161290324,3.0,0.6,0.5918367346938775,0.26999999999999996,0.25510204081632654,0.585,0.7193877551020409,0.44999999999999996,0.37755102040816324
